input,head,n_folds,dim,test_f1_mean,test_f1_std,test_auc_mean,test_auc_std,test_accuracy_mean,test_accuracy_std,test_precision_mean,test_precision_std,test_recall_mean,test_recall_std,test_specificity_mean,test_specificity_std,best_param_modal,best_param_freq,best_param_ndistinct
vid_rgb_vpz_r3d,mlp_fixed,30,512,0.4515343915343915,0.2196475816748071,0.5333333333333333,0.16336529126716176,0.49107142857142866,0.15402399234585576,0.4911111111111111,0.2666211647003212,0.46388888888888885,0.25771926770244213,0.5166666666666667,0.2537081317024624,"{""dropout"": 0.3, ""weight_decay"": 0.001}",17/30,4
handcrafted,svm_linear,30,33,0.45116402116402116,0.2271458552191559,0.45208333333333334,0.2315478432973026,0.48571428571428577,0.14342559316280604,0.4825396825396826,0.27162967036405783,0.5166666666666666,0.33362056590135025,0.4916666666666666,0.36115900065592893,"{""C"": 0.1}",18/30,3
vid_raw_r3d,mlp_fixed,30,512,0.4491005291005291,0.23458151062595414,0.46875000000000006,0.23165123883963734,0.4738095238095238,0.18989546119757286,0.46484126984126983,0.25264623673679326,0.4638888888888888,0.2686379485141007,0.4916666666666666,0.2683406510032405,"{""dropout"": 0.5, ""weight_decay"": 0.001}",18/30,2
vid_pressure_r3d,random_forest,30,512,0.44894179894179886,0.23976284584019744,0.5048611111111111,0.17649567241681774,0.5011904761904761,0.17217186286845398,0.48944444444444446,0.27976054804082395,0.44722222222222224,0.27375924671075935,0.5527777777777777,0.2351767629549567,"{""max_depth"": 5, ""min_samples_leaf"": 3, ""n_estimators"": 200}",6/30,7
img_rgb_vpe_vit,svm_linear,30,768,0.4474338624338624,0.2337462401257175,0.5395833333333333,0.23508871216246624,0.4886904761904762,0.1917251106725391,0.48650793650793656,0.28521530959190344,0.4666666666666667,0.28246994889837634,0.5194444444444445,0.31613940779289507,"{""C"": 0.01}",13/30,3
vid_rgb_vpz_r3d,mlp_small,30,512,0.4472486772486773,0.24128278035959963,0.5465277777777776,0.1627303971358135,0.49047619047619057,0.17594955347233013,0.4955555555555555,0.2982687380570936,0.45555555555555555,0.2668940601360165,0.525,0.2812380265650556,"{""dropout"": 0.5, ""weight_decay"": 0.001}",15/30,3
vid_rgb_vpz_r3d,svm_linear,30,512,0.4462506012506013,0.20824796775467203,0.46041666666666664,0.1387978628916707,0.4678571428571428,0.15364158095257718,0.4803968253968254,0.25819637871087464,0.48611111111111105,0.28791373140321674,0.47777777777777775,0.26974989598829513,"{""C"": 0.003}",19/30,3
handcrafted,logistic_regression,30,33,0.4433333333333333,0.25350571933993155,0.5395833333333333,0.26726484185102833,0.5547619047619048,0.15881702603875186,0.5677777777777777,0.3322664920080966,0.4111111111111111,0.28359802826313546,0.7027777777777777,0.23127513152590443,"{""C"": 0.01, ""penalty"": ""l2""}",12/30,4
vid_raw_r3d,mlp_small,30,512,0.4396560846560847,0.22900940631033945,0.4701388888888889,0.21363115473775104,0.4636904761904762,0.17903163195491742,0.45428571428571435,0.24760673204184797,0.4611111111111111,0.28002919023177675,0.4694444444444444,0.2584615304209412,"{""dropout"": 0.5, ""weight_decay"": 0.001}",15/30,4
vid_pressure_r2plus1d,svm_linear,30,512,0.43777777777777777,0.24626254689832133,0.5291666666666667,0.1927233801208632,0.4720238095238095,0.1458042177966099,0.43857142857142856,0.2662568690316053,0.5194444444444444,0.3567113339022956,0.4749999999999999,0.33558863479081996,"{""C"": 0.1}",20/30,3
vid_raw_r3d,svm_linear,30,512,0.43595238095238104,0.21619114228707043,0.42291666666666666,0.19620974463285173,0.43928571428571433,0.17830028676076928,0.43888888888888894,0.23745672456443187,0.46944444444444444,0.2630532241255765,0.4,0.2656950690769416,"{""C"": 0.003}",24/30,2
vid_effort_r3d,svm_linear,30,512,0.4352116402116402,0.25549176004210217,0.5697916666666667,0.22229021574142174,0.47559523809523807,0.16780887927183044,0.4546825396825397,0.2846981680468875,0.4777777777777778,0.3230699642306522,0.4888888888888889,0.2641886782712162,"{""C"": 0.1}",15/30,3
vid_pressure_r3d,svm_linear,30,512,0.43174603174603177,0.21013401961757922,0.3631944444444443,0.21889078210181512,0.443452380952381,0.14201439640838895,0.43412698412698414,0.22527325335927734,0.4833333333333333,0.2955610289586238,0.41944444444444445,0.2575333677496374,"{""C"": 0.01}",11/30,3
img_altitude_effnet,logistic_regression,30,1280,0.4312433862433862,0.19015966257771796,0.41875,0.19637748440009703,0.4714285714285714,0.15677296367466712,0.48888888888888893,0.24331417549105402,0.43333333333333335,0.24013087108708484,0.5083333333333333,0.2410763698332004,"{""C"": 1.0, ""penalty"": ""l1""}",18/30,4
vid_rgb_vpa_r3d,svm_linear,30,512,0.42846560846560844,0.23763682684257678,0.5458333333333333,0.21185246167378227,0.463095238095238,0.1690135028827495,0.440079365079365,0.24833410344655696,0.4722222222222222,0.31738675940357036,0.486111111111111,0.26988302181900176,"{""C"": 0.003}",15/30,3
vid_rgb_vpe_r3d,svm_rbf,30,512,0.4283333333333333,0.29250907132366116,0.5215277777777777,0.23573294879619217,0.5672619047619047,0.12207911558540996,0.4494444444444444,0.31853602301243306,0.4527777777777777,0.34371988431878286,0.6527777777777778,0.31416383374232154,"{""C"": 10.0, ""gamma"": ""scale""}",13/30,5
vid_raw_r3d,logistic_regression,30,512,0.42753968253968255,0.2267686414236546,0.46041666666666664,0.19214006380443915,0.4541666666666666,0.16208931032809243,0.4446825396825397,0.23895631105182782,0.4666666666666666,0.30685026987539926,0.4611111111111111,0.2530781130202899,"{""C"": 0.01, ""penalty"": ""l2""}",16/30,4
img_pressure_effnet,logistic_regression,30,1280,0.42691438191438186,0.23125213590587224,0.5708333333333333,0.23484985421112892,0.5119047619047618,0.16955911423670678,0.4696031746031746,0.2367479808416776,0.4222222222222222,0.284441151800866,0.5972222222222222,0.2689942718034915,"{""C"": 0.01, ""penalty"": ""l2""}",17/30,5
vid_pressure_r3d,logistic_regression,30,512,0.4243386243386243,0.2622216435109774,0.5243055555555555,0.25286216803173894,0.5011904761904762,0.1584010682676631,0.45055555555555554,0.3015122591222813,0.43333333333333335,0.2955610289586238,0.5666666666666667,0.2518133469175607,"{""C"": 0.01, ""penalty"": ""l2""}",11/30,4
vid_rgb_vpz_r2plus1d,svm_rbf,30,512,0.4239081289081289,0.3222862673234031,0.5256944444444446,0.2668351733527394,0.5654761904761905,0.1281991508738493,0.4096031746031746,0.3120438548038956,0.4666666666666666,0.37370465934182984,0.625,0.3077464124992041,"{""C"": 1.0, ""gamma"": ""scale""}",9/30,7
vid_azimuth_r2plus1d,svm_linear,30,512,0.42380952380952375,0.23896938601250794,0.4347222222222222,0.20410459217424676,0.4351190476190477,0.1382797554151814,0.4021428571428571,0.22894601046029292,0.5111111111111111,0.3465299612566441,0.39444444444444443,0.2827523906736653,"{""C"": 0.1}",11/30,3
img_altitude_effnet,svm_linear,30,1280,0.42373015873015873,0.20751463971624304,0.39479166666666665,0.24243755244246132,0.39702380952380956,0.1386133301299052,0.37436507936507935,0.17208945240288967,0.525,0.30883385904142935,0.3,0.2576418256899054,"{""C"": 0.01}",22/30,3
img_pressure_vit,svm_rbf,30,768,0.42240740740740734,0.33300852651461194,0.5201388888888888,0.26201282865895065,0.5863095238095238,0.16440636855970178,0.4205555555555555,0.32251654545853653,0.4388888888888889,0.3582185951918906,0.6777777777777777,0.30381776819460954,"{""C"": 10.0, ""gamma"": ""scale""}",8/30,9
img_rgb_vpe_vit,svm_rbf,30,768,0.4134126984126984,0.3189702290495488,0.49999999999999994,0.2392942408761128,0.5815476190476191,0.13450682500274833,0.4281746031746032,0.34134351809676733,0.4305555555555555,0.350890583783599,0.6833333333333333,0.34072269373053,"{""C"": 10.0, ""gamma"": ""scale""}",10/30,7
img_altitude_vit,svm_linear,30,768,0.4119672919672919,0.22064932604281734,0.45208333333333334,0.22553947671207267,0.43809523809523804,0.15921808559394796,0.45801587301587293,0.2900010133511199,0.45833333333333326,0.3177009726865453,0.45833333333333326,0.3085235511418786,"{""C"": 0.1}",16/30,3
vid_pressure_r3d,mlp_small,30,512,0.408994708994709,0.23372873770325406,0.4909722222222222,0.21620774600294285,0.46249999999999997,0.15198299263161352,0.43499999999999994,0.28508081800944596,0.41666666666666663,0.2485590658081139,0.5111111111111111,0.245391755495961,"{""dropout"": 0.3, ""weight_decay"": 0.001}",15/30,4
img_rgb_vpe_swin,svm_poly,30,768,0.40587301587301583,0.3206462737860065,0.5048611111111111,0.272221428081569,0.6255952380952383,0.12915195749864983,0.5527777777777777,0.42519058907393165,0.35,0.30825177548251464,0.8777777777777778,0.17194700540928579,"{""C"": 1.0, ""degree"": 2}",21/30,3
vid_rgb_vpz_r3d,logistic_regression,30,512,0.40468253968253964,0.2651511616616227,0.5083333333333333,0.22167077171896787,0.47678571428571426,0.168962532646808,0.445,0.29161822257784853,0.41666666666666663,0.31410030855033816,0.5277777777777778,0.21028776731663223,"{""C"": 0.01, ""penalty"": ""l2""}",17/30,4
vid_altitude_r3d,svm_rbf,30,512,0.40082010582010585,0.3221133065763342,0.5548611111111111,0.21143406118364166,0.5755952380952382,0.15258470765321677,0.4511111111111112,0.3702265365665097,0.40555555555555556,0.35404973278092977,0.7,0.3294311828205693,"{""C"": 10.0, ""gamma"": 0.001}",8/30,9
vid_raw_r3d,random_forest,30,512,0.4001587301587301,0.22844219572316757,0.4444444444444444,0.21121096902269176,0.43869047619047613,0.17563367562382873,0.41261904761904755,0.22773961774297793,0.42499999999999993,0.2930795009374279,0.46111111111111114,0.2713430952709379,"{""max_depth"": 5, ""min_samples_leaf"": 1, ""n_estimators"": 200}",7/30,7
img_pressure_effnet,svm_linear,30,1280,0.39839586339586336,0.25442369063971687,0.3934027777777777,0.20623373276535548,0.4011904761904762,0.18425280698033167,0.3673015873015873,0.22335132264923588,0.4888888888888889,0.3673278608321868,0.3472222222222222,0.26540951273613034,"{""C"": 0.1}",12/30,3
img_raw_effnet,svm_linear,30,1280,0.3963828763828764,0.18484549166477995,0.42291666666666666,0.18643134155753568,0.4023809523809524,0.13678066053678836,0.40396825396825403,0.20174325624232822,0.461111111111111,0.28928281424167096,0.3722222222222222,0.3324221261998494,"{""C"": 0.1}",13/30,3
img_altitude_swin,svm_rbf,30,768,0.38232804232804235,0.2976651256673712,0.5118055555555555,0.2573560568674958,0.5696428571428572,0.13858688527883084,0.45222222222222225,0.3599098794534887,0.3694444444444444,0.3221421158187229,0.736111111111111,0.2870808066162879,"{""C"": 1.0, ""gamma"": 0.001}",7/30,7
img_rgb_vpz_swin,svm_poly,30,768,0.37595238095238087,0.299377955199487,0.55625,0.2845577625205961,0.5904761904761905,0.14091454247363402,0.5222222222222223,0.4243167447465231,0.31111111111111106,0.2551512710857108,0.8444444444444444,0.21855206790533016,"{""C"": 1.0, ""degree"": 2}",23/30,3
vid_acceleration_r2plus1d,svm_rbf,30,512,0.37265512265512263,0.3306816590472658,0.5034722222222221,0.26986915760903085,0.5958333333333334,0.11249788227474807,0.409047619047619,0.3700594741218824,0.35833333333333334,0.3327221408149835,0.7722222222222223,0.2741525896303402,"{""C"": 0.1, ""gamma"": ""scale""}",10/30,7
img_raw_effnet,svm_rbf,30,1280,0.3721693121693122,0.3200194424782004,0.507638888888889,0.19798156326627714,0.5755952380952382,0.13499642700374212,0.4088888888888889,0.35319378434164644,0.36111111111111105,0.3321338572112192,0.7416666666666667,0.2583379680711421,"{""C"": 1.0, ""gamma"": ""scale""}",9/30,8
img_effort_vit,svm_poly,30,768,0.3715873015873016,0.3235250207064653,0.5256944444444445,0.2817847371499686,0.6202380952380954,0.11380492051892378,0.5033333333333333,0.42418278428380213,0.31666666666666665,0.29637012170957044,0.8944444444444444,0.16800231099791033,"{""C"": 1.0, ""degree"": 2}",19/30,3
img_azimuth_effnet,svm_rbf,30,1280,0.36592592592592593,0.33764317893202833,0.48506944444444433,0.22971595829599936,0.5928571428571431,0.1197801763247746,0.38222222222222224,0.3386340980508424,0.375,0.3757177040058777,0.7472222222222221,0.2648676143453387,"{""C"": 0.1, ""gamma"": ""scale""}",11/30,6
vid_velocity_r2plus1d,svm_rbf,30,512,0.3616233766233766,0.32796309743903207,0.5118055555555556,0.23415312507715375,0.6101190476190478,0.0941510987320203,0.4473809523809524,0.3973130637853086,0.3333333333333333,0.33044727612563335,0.836111111111111,0.23619279632757018,"{""C"": 0.1, ""gamma"": ""scale""}",10/30,7
vid_azimuth_r3d,svm_rbf,30,512,0.35382395382395376,0.2907599710481677,0.4444444444444444,0.22882899190251513,0.4982142857142857,0.1654242780439489,0.3817460317460318,0.34417470186235105,0.3916666666666666,0.34956869977454924,0.5805555555555555,0.40322177932319325,"{""C"": 10.0, ""gamma"": 0.001}",7/30,8
img_acceleration_effnet,svm_rbf,30,1280,0.351984126984127,0.30081547521820534,0.4222222222222223,0.17472725507312684,0.49464285714285705,0.16407608707687243,0.3381746031746032,0.27701061864489185,0.4,0.3774029016734912,0.5527777777777778,0.3538806034264685,"{""C"": 10.0, ""gamma"": ""scale""}",6/30,8
img_pressure_swin,svm_poly,30,768,0.3511255411255411,0.3353262995115805,0.48506944444444444,0.22804852831352418,0.6035714285714288,0.12965471386566013,0.4507936507936508,0.4390563515534712,0.31666666666666665,0.31440511241492825,0.85,0.2914818790658431,"{""C"": 0.01, ""degree"": 2}",13/30,3
img_rgb_vpa_swin,svm_poly,30,768,0.3453174603174603,0.3082140301700616,0.4732638888888889,0.20875824723118613,0.605952380952381,0.08859751191761553,0.48388888888888887,0.4325475486748518,0.2916666666666667,0.2791870381999325,0.8861111111111111,0.19510697200158447,"{""C"": 1.0, ""degree"": 2}",12/30,3
vid_effort_r2plus1d,svm_rbf,30,512,0.3329725829725829,0.32194494735200613,0.4885416666666667,0.23539012285510083,0.5863095238095238,0.12020933584424497,0.4057142857142857,0.3944571587311892,0.3,0.31072773313293267,0.825,0.24501739714602833,"{""C"": 0.1, ""gamma"": ""scale""}",9/30,7
vid_effort_r3d,svm_rbf,30,512,0.3319648869648869,0.2864399848607271,0.45,0.19791477615552014,0.49821428571428567,0.13108433044781304,0.32690476190476186,0.2788839769115406,0.36111111111111105,0.33856054692416354,0.6,0.3234156785770061,"{""C"": 1.0, ""gamma"": ""auto""}",7/30,7
vid_rgb_vpa_r3d,svm_rbf,30,512,0.3303174603174603,0.31046839154613287,0.429861111111111,0.24137934597928948,0.5375,0.12931078465794307,0.3444444444444444,0.32693084946522893,0.33888888888888885,0.33471934069760156,0.7,0.27122540144832413,"{""C"": 10.0, ""gamma"": ""scale""}",14/30,7
img_acceleration_swin,svm_poly,30,768,0.3249374699374699,0.317829125112389,0.4482638888888889,0.21813308146095142,0.5529761904761905,0.12051993906379124,0.37166666666666665,0.375482253049527,0.35,0.38056219755369364,0.7083333333333334,0.41102502464111124,"{""C"": 0.01, ""degree"": 2}",16/30,5
img_raw_vit,svm_rbf,30,768,0.3243025493025493,0.3132014638999696,0.5100694444444445,0.18977079854025997,0.5470238095238094,0.11577342697941452,0.3494444444444444,0.3453259518658172,0.35,0.3690621852096529,0.6916666666666665,0.39279307334451935,"{""C"": 0.1, ""gamma"": ""auto""}",7/30,8
img_rgb_vpe_effnet,svm_poly,30,1280,0.3211904761904761,0.34193740477173046,0.49027777777777776,0.28453584685966754,0.5934523809523811,0.1405042797053847,0.38611111111111107,0.4039100876137133,0.3,0.34987682561645644,0.836111111111111,0.2310679575832863,"{""C"": 1.0, ""degree"": 2}",17/30,2
vid_rgb_vpa_r2plus1d,svm_rbf,30,512,0.3196825396825396,0.315682652850469,0.4798611111111111,0.2557693565718438,0.5613095238095238,0.12126576790228477,0.3577777777777777,0.34959564308696633,0.30833333333333335,0.31950482521134693,0.7583333333333333,0.2683406510032405,"{""C"": 0.1, ""gamma"": ""scale""}",9/30,7
img_rgb_vpz_vit,svm_poly,30,768,0.31461038961038956,0.2626043376512816,0.4743055555555556,0.28605455258777845,0.544047619047619,0.10680708195749442,0.4398412698412698,0.3779546117385229,0.28055555555555556,0.27375924671075935,0.7861111111111111,0.2577192677024421,"{""C"": 1.0, ""degree"": 2}",21/30,2
vid_velocity_r3d,svm_poly,30,512,0.3119528619528619,0.29512949650371256,0.50625,0.2327083944319166,0.5077380952380951,0.13853398043245313,0.3484126984126983,0.35790741006782467,0.3444444444444444,0.3540497327809297,0.663888888888889,0.4302294525769049,"{""C"": 0.01, ""degree"": 2}",17/30,3
vid_azimuth_r3d,svm_poly,30,512,0.3119047619047619,0.24911054535051755,0.4378472222222223,0.20934530321602135,0.48511904761904756,0.08571471332679324,0.3619047619047619,0.310251764919183,0.35,0.3504239359203369,0.6416666666666667,0.3488830013901563,"{""C"": 1.0, ""degree"": 3}",14/30,6
img_azimuth_vit,svm_poly,30,768,0.3105820105820106,0.33320463888672436,0.5347222222222221,0.2185246741345687,0.5523809523809523,0.11244411127720089,0.3355555555555555,0.37446598844306084,0.35833333333333334,0.41875911381401454,0.7083333333333334,0.41102502464111124,"{""C"": 0.01, ""degree"": 2}",17/30,3
img_pressure_effnet,svm_poly,30,1280,0.3071957671957672,0.2875265559472015,0.4611111111111111,0.20701691369131756,0.5559523809523809,0.1186116812993228,0.41666666666666663,0.4014103488940385,0.2833333333333333,0.30606888263843524,0.788888888888889,0.3251387364750273,"{""C"": 1.0, ""degree"": 2}",17/30,3
img_raw_effnet,svm_poly,30,1280,0.30590668590668585,0.3132384128126836,0.4350694444444444,0.20735552381911945,0.5261904761904761,0.1442918514684307,0.3353968253968254,0.36507220192396755,0.325,0.35446657349338023,0.6777777777777777,0.39799144500069594,"{""C"": 1.0, ""degree"": 2}",14/30,3
vid_rgb_vpe_r2plus1d,svm_rbf,30,512,0.3038191438191438,0.29337272554742094,0.43298611111111107,0.22739129658816878,0.5113095238095238,0.13978243919496947,0.3273809523809524,0.3078981878492479,0.3166666666666666,0.33719032905417506,0.6555555555555554,0.32952808859787364,"{""C"": 1.0, ""gamma"": ""scale""}",10/30,7
img_pressure_vit,svm_poly,30,768,0.3037229437229437,0.3333751202426932,0.4729166666666666,0.2508456721675914,0.5285714285714285,0.11502225712469968,0.2714285714285714,0.29351688539883186,0.38333333333333336,0.44398923047930927,0.6138888888888888,0.4644875917188659,"{""C"": 0.01, ""degree"": 2}",17/30,4
vid_raw_r2plus1d,svm_rbf,30,512,0.3013492063492063,0.31509243836612566,0.45798611111111115,0.21977359266355856,0.5404761904761906,0.1496927810173786,0.3172222222222222,0.31717996309833324,0.3,0.33733233383160266,0.7222222222222221,0.27710646851245313,"{""C"": 0.1, ""gamma"": ""scale""}",8/30,7
vid_acceleration_r3d,svm_rbf,30,512,0.3003439153439153,0.28478164415683316,0.3819444444444444,0.22967767825283275,0.5178571428571428,0.12936604477126423,0.32611111111111113,0.30208988961044875,0.30277777777777776,0.31063781047640265,0.686111111111111,0.2982093216000202,"{""C"": 0.1, ""gamma"": ""scale""}",8/30,8
vid_pressure_r2plus1d,svm_rbf,30,512,0.3001683501683502,0.27766445632406855,0.46944444444444444,0.16081532912945226,0.5101190476190476,0.1374982673210942,0.3379365079365079,0.33215010105238313,0.30833333333333335,0.3195048252113469,0.6583333333333333,0.3855321743658554,"{""C"": 0.1, ""gamma"": ""scale""}",10/30,6
img_velocity_vit,svm_poly,30,768,0.300026455026455,0.3082849953785808,0.4979166666666667,0.2773233231711906,0.5857142857142857,0.11802309558209842,0.4272222222222222,0.42167071765200825,0.25833333333333336,0.2971367191800055,0.875,0.20616689664451626,"{""C"": 1.0, ""degree"": 2}",16/30,3
img_altitude_vit,svm_poly,30,768,0.2990860990860991,0.32211953951477873,0.48124999999999996,0.20149331748804267,0.5273809523809523,0.09352419244183681,0.2873015873015873,0.3195345482432952,0.375,0.43919008530986076,0.625,0.4604834624143283,"{""C"": 0.01, ""degree"": 2}",14/30,4
vid_raw_r3d,svm_rbf,30,512,0.29878306878306876,0.3012084398569019,0.5048611111111112,0.21669176284070896,0.5452380952380953,0.1369413458651758,0.3477777777777778,0.35833622916053454,0.2833333333333333,0.3060688826384352,0.7666666666666667,0.29148187906584316,"{""C"": 1.0, ""gamma"": ""scale""}",11/30,6
handcrafted,svm_rbf,30,33,0.2974603174603175,0.27262859014378255,0.4152777777777777,0.19179572533147826,0.5125,0.11459606107205482,0.32,0.301446067814404,0.2944444444444444,0.28678871143471757,0.6833333333333332,0.3292857706824672,"{""C"": 0.1, ""gamma"": ""scale""}",10/30,7
vid_velocity_r3d,svm_rbf,30,512,0.29619047619047617,0.2781036012318645,0.4055555555555555,0.19044882124112197,0.4559523809523809,0.15114020471907552,0.30095238095238097,0.2923254013540396,0.325,0.3385723350388212,0.5916666666666667,0.3181528946400081,"{""C"": 10.0, ""gamma"": ""scale""}",13/30,7
vid_azimuth_r2plus1d,svm_rbf,30,512,0.2958297258297258,0.28126805194828286,0.4690972222222222,0.18586619224383155,0.5148809523809523,0.11098244710567595,0.3134920634920635,0.31351371406465217,0.30833333333333335,0.31950482521134693,0.6694444444444444,0.3736298938434069,"{""C"": 0.1, ""gamma"": ""scale""}",8/30,9
vid_pressure_r2plus1d,svm_poly,30,512,0.2847979797979798,0.3395565983365603,0.6097222222222222,0.2070313723673703,0.5613095238095238,0.09652696737413873,0.28738095238095235,0.3510933460627566,0.31666666666666665,0.3935543894702031,0.7416666666666666,0.36115900065592893,"{""C"": 0.01, ""degree"": 2}",16/30,3
img_azimuth_vit,svm_rbf,30,768,0.2834199134199134,0.2873335915154506,0.46875,0.23984087856462533,0.5279761904761904,0.1276274987704901,0.31206349206349204,0.30622208524398975,0.275,0.29616805574095817,0.7361111111111112,0.2961141481948726,"{""C"": 1.0, ""gamma"": ""scale""}",10/30,5
vid_altitude_r2plus1d,svm_rbf,30,512,0.2818350168350169,0.27960881987447694,0.41944444444444445,0.22476396019673747,0.5196428571428571,0.13208709381262382,0.31849206349206344,0.30827186708364845,0.275,0.3033576471245872,0.7055555555555555,0.33385973760451987,"{""C"": 10.0, ""gamma"": 0.001}",7/30,7
img_rgb_vpa_vit,svm_poly,30,768,0.2811928811928812,0.3082404951352629,0.4670138888888889,0.2455312307812445,0.5279761904761905,0.10482754232023106,0.29825396825396827,0.3417801075719132,0.325,0.400161605285699,0.6861111111111111,0.42473979714006665,"{""C"": 0.01, ""degree"": 2}",16/30,4
vid_pressure_r3d,svm_rbf,30,512,0.27404761904761904,0.23634084071265885,0.44652777777777775,0.17818356093000287,0.47380952380952374,0.1275456250324989,0.29611111111111105,0.24912426438627483,0.275,0.26546965538651396,0.6305555555555554,0.3451104363566071,"{""C"": 1.0, ""gamma"": ""scale""}",7/30,8
img_rgb_vpz_effnet,svm_poly,30,1280,0.27305194805194805,0.30146055982914177,0.43784722222222217,0.19563459233497416,0.5279761904761904,0.12333366221561289,0.3107142857142857,0.35252002647674796,0.2916666666666667,0.3660326284055443,0.7194444444444444,0.3755477056016065,"{""C"": 1.0, ""degree"": 2}",15/30,3
vid_raw_r3d,svm_poly,30,512,0.2725036075036075,0.32426856606077037,0.4708333333333334,0.22812590208712635,0.5446428571428571,0.1513595146469924,0.30944444444444447,0.36880387275208615,0.2833333333333333,0.3639660208973031,0.7694444444444444,0.3309420934558568,"{""C"": 1.0, ""degree"": 2}",15/30,3
vid_rgb_vpa_r3d,svm_poly,30,512,0.26581529581529584,0.28630310397799424,0.45138888888888895,0.1593521867202203,0.5410714285714284,0.11526577158866212,0.35396825396825393,0.4041448659734262,0.25,0.2861757357361695,0.8,0.3566553870812828,"{""C"": 1.0, ""degree"": 2}",18/30,2
vid_rgb_vpe_r3d,svm_poly,30,512,0.26525252525252524,0.30430036732688026,0.4979166666666667,0.20792704636289,0.5625,0.11426935689590906,0.3730158730158729,0.4387289864114364,0.24166666666666667,0.30430342540405897,0.8555555555555556,0.3117535785552716,"{""C"": 1.0, ""degree"": 2}",13/30,3
img_rgb_vpe_vit,svm_poly,30,768,0.2629365079365079,0.26206569419939596,0.4711805555555556,0.2555022400604855,0.5303571428571429,0.11725195418426146,0.38055555555555554,0.39615206969596073,0.23055555555555554,0.2501755450090235,0.8,0.29733812686203526,"{""C"": 1.0, ""degree"": 2}",20/30,2
handcrafted,svm_poly,30,33,0.261038961038961,0.27044180009501656,0.4923611111111111,0.21875741184305222,0.5345238095238095,0.11973732882695406,0.3698412698412699,0.4016096382822972,0.23333333333333334,0.2620651844857311,0.7972222222222222,0.31385879556011653,"{""C"": 0.01, ""degree"": 2}",13/30,4
img_azimuth_effnet,svm_poly,30,1280,0.25976190476190475,0.3231540683335463,0.4277777777777778,0.22787208355198846,0.5583333333333333,0.12459764001667371,0.3061111111111111,0.38718661368731,0.25,0.32826608214930636,0.825,0.2701195279630356,"{""C"": 0.01, ""degree"": 2}",16/30,3
img_rgb_vpa_effnet,svm_poly,30,1280,0.2575036075036075,0.28196452106746095,0.45555555555555555,0.20781064699958396,0.5249999999999999,0.09976661717671544,0.3055555555555555,0.3481395732422847,0.25833333333333336,0.3181528946400081,0.7444444444444444,0.35955307862314556,"{""C"": 1.0, ""degree"": 2}",15/30,3
img_velocity_effnet,svm_poly,30,1280,0.2539417989417989,0.247535044216528,0.5222222222222223,0.2004196188677031,0.5392857142857143,0.10563387302466008,0.3994444444444445,0.40905655711905475,0.20833333333333334,0.21857032851177927,0.836111111111111,0.27023770341568154,"{""C"": 1.0, ""degree"": 2}",15/30,3
img_altitude_effnet,svm_rbf,30,1280,0.25346560846560845,0.27594047812451594,0.4965277777777778,0.20302750263525648,0.513095238095238,0.11505411836381511,0.28055555555555556,0.3125130904027099,0.25,0.2861757357361695,0.7305555555555556,0.3130948999063732,"{""C"": 0.1, ""gamma"": 0.001}",6/30,9
vid_effort_r3d,svm_poly,30,512,0.2525348725348725,0.2773914708812183,0.4576388888888888,0.21660886533746526,0.5119047619047619,0.12114329476018491,0.3095238095238094,0.3587538923905085,0.25833333333333336,0.3143670280937402,0.75,0.3777834121734436,"{""C"": 0.01, ""degree"": 2}",16/30,3
vid_rgb_vpa_r2plus1d,svm_poly,30,512,0.25072150072150073,0.27349371338882533,0.5118055555555556,0.21321039508765868,0.5517857142857142,0.08536335179511989,0.3698412698412698,0.4092876191641817,0.225,0.28123802656505564,0.8555555555555556,0.2750246709007882,"{""C"": 1.0, ""degree"": 2}",12/30,3
vid_rgb_vpz_r3d,svm_poly,30,512,0.24341029341029338,0.2783117465616873,0.4847222222222223,0.2218282547037905,0.4869047619047619,0.10876576031516735,0.2465079365079365,0.2901184459764775,0.2833333333333333,0.3579956976560332,0.65,0.41082106367633253,"{""C"": 1.0, ""degree"": 2}",18/30,2
vid_altitude_r3d,svm_poly,30,512,0.24335257335257332,0.29846451146631214,0.42083333333333334,0.24646689254091297,0.4886904761904762,0.15940789051085083,0.2380952380952381,0.296411672482744,0.275,0.3616890453376234,0.6527777777777778,0.39091903046287374,"{""C"": 1.0, ""degree"": 2}",15/30,3
img_altitude_vit,svm_rbf,30,768,0.24304232804232806,0.25794351245875,0.4090277777777778,0.2007591057721841,0.4577380952380953,0.16510047303843045,0.2572222222222222,0.28079264289045186,0.25833333333333336,0.30430342540405897,0.5972222222222221,0.39940289085201314,"{""C"": 0.1, ""gamma"": ""scale""}",8/30,8
vid_azimuth_r2plus1d,svm_poly,30,512,0.24293650793650792,0.3141391926786311,0.5763888888888888,0.18708713591268167,0.5523809523809523,0.06479908137998118,0.25277777777777777,0.32613149139682174,0.25833333333333336,0.35038976655397214,0.7777777777777779,0.3196422009902561,"{""C"": 0.01, ""degree"": 2}",18/30,2
vid_rgb_vpz_r3d,svm_rbf,30,512,0.23936267436267436,0.2625195945203626,0.4260416666666666,0.1977625307241721,0.46488095238095234,0.1503926462340678,0.2698412698412698,0.3066631309991422,0.2611111111111111,0.3251387364750273,0.6333333333333333,0.37689495675734214,"{""C"": 0.1, ""gamma"": ""scale""}",7/30,8
